,Entity,EntityName,EntityType,EntityLabel,EntityLabel (Short),EntityLabel (Extended),use_in_alignment
10997,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6679,C6679,class,StageIiiLungSmallCellCarcinomaAjccV7,stage iii lung small cell carcinoma ajcc v7,ajcc cancer carcinoma cell iii lung neoplastic process small stage v7,True
10998,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66792,C66792,class,Hemolymphangioma,hemolymphangioma,hemolymphangioma hemorrhage lymphangioma neoplastic process,True
10999,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66796,C66796,class,AggressiveOsteoblastoma,aggressive osteoblastoma,aggressive neoplastic osteoblastoma process,True
11000,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66804,C66804,class,Ganglioneuromatosis,ganglioneuromatosis,ganglioneuromatosis neoplastic process,True
11001,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66807,C66807,class,CiliaryBodyBenignMedulloepithelioma,ciliary body benign medulloepithelioma,benign body ciliary intraocular medulloepithelioma neoplastic process,True
11002,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66812,C66812,class,Retinocytoma,retinocytoma,neoplastic process retinocytoma retinoma,True
11003,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C7061,C7061,class,RetinalCellNeoplasm,retinal cell neoplasm,cell neoplasm neoplastic neural process retinal tumor,True
11004,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66813,C66813,class,DifferentiatedRetinoblastoma,differentiated retinoblastoma,differentiate neoplastic process retinoblastoma,True
11005,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66815,C66815,class,DiffuseRetinoblastoma,diffuse retinoblastoma,diffuse neoplastic process retinoblastoma,True
11006,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66816,C66816,class,SpontaneouslyRegressedRetinoblastoma,spontaneously regressed retinoblastoma,neoplastic process regress retinoblastoma spontaneously,True
11007,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6683,C6683,class,OccultLungSmallCellCarcinoma,occult lung small cell carcinoma,carcinoma cell lung neoplastic occult process small,True
11008,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6684,C6684,class,OccultLungAdenosquamousCarcinoma,occult lung adenosquamous carcinoma,adenosquamous carcinoma cell lung neoplastic occult process,True
11009,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C9038,C9038,class,OccultLungNon-smallCellCarcinoma,occult lung non-small cell carcinoma,cancer carcinoma cell lung neoplastic non-small occult process stage,True
11010,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66841,C66841,class,MelanoticNeurofibroma,melanotic neurofibroma,melanotic neoplastic neurofibroma pigment process,True
11011,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66845,C66845,class,MalignantPeripheralNerveSheathTumorWithPerineurialDifferentiation,malignant peripheral nerve sheath tumor with perineurial differentiation,differentiation malignant mpnst neoplastic nerve perineural perineurial perineurioma peripheral process sheath tumor,True
11012,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C82950,C82950,class,Hyperchromasia,hyperchromasia,find hyperchromasia,False
11013,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6685,C6685,class,OccultLungLargeCellCarcinoma,occult lung large cell carcinoma,carcinoma cell large lung neoplastic occult process,True
11014,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66850,C66850,class,FollicularVariantThyroidGlandPapillaryCarcinomacapsulatedSubtypeWithInvasion,follicular variant thyroid gland papillary carcinomacapsulated subtype with invasion,carcinoma efvptc encapsulate follicular gland invasion invasive neoplastic papillary process solid subtype thyroid variant,True
11015,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6686,C6686,class,OccultLungSquamousCellCarcinoma,occult lung squamous cell carcinoma,carcinoma cell lung neoplastic occult process squamous,True
11016,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66865,C66865,class,ParotidGlandWarthinTumor,parotid gland warthin tumor,adenolymphoma cystadenoma gland lymphomatosum neoplastic papillary parotid process tumor warthin,True
11017,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8764,C8764,class,StageILungSquamousCellCarcinomaAjccV7,stage i lung squamous cell carcinoma ajcc v7,ajcc cancer carcinoma cell epidermoid lung neoplastic process squamous stage v7,True
11018,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8765,C8765,class,StageIiLungSquamousCellCarcinomaAjccV7,stage ii lung squamous cell carcinoma ajcc v7,ajcc cancer carcinoma cell epidermoid ii lung neoplastic process squamous stage v7,True
11019,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8766,C8766,class,StageIiiLungSquamousCellCarcinomaAjccV7,stage iii lung squamous cell carcinoma ajcc v7,ajcc cancer carcinoma cell epidermoid iii lung neoplastic process squamous stage v7,True
11020,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66903,C66903,class,SkinMetatypicalCarcinoma,skin metatypical carcinoma,basal carcinoma cell metatypical neoplastic process skin,True
11021,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8759,C8759,class,StageILungAdenocarcinomaAjccV7,stage i lung adenocarcinoma ajcc v7,adenocarcinoma ajcc lung neoplastic process stage v7,True
11022,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66933,C66933,class,"BreastDuctalCarcinomaInSitu,SolidType","breast ductal carcinoma in situ, solid type",breast carcinoma ductal neoplastic process situ solid type,True
11023,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8760,C8760,class,StageIiLungAdenocarcinomaAjccV7,stage ii lung adenocarcinoma ajcc v7,adenocarcinoma ajcc ii lung neoplastic process stage v7,True
11024,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C66951,C66951,class,AdenocarcinomadocervicalType,adenocarcinomadocervical type,adenocarcinoma endocervical neoplastic process type,True
11025,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8761,C8761,class,StageIiiLungAdenocarcinomaAjccV7,stage iii lung adenocarcinoma ajcc v7,adenocarcinoma ajcc iii lung neoplastic process stage v7,True
11026,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6699,C6699,class,OccultLungAdenocarcinoma,occult lung adenocarcinoma,adenocarcinoma lung neoplastic occult process,True
11027,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6701,C6701,class,StageIvOsteosarcomaAjccV7,stage iv osteosarcoma ajcc v7,ajcc iv neoplastic osteogenic osteosarcoma process sarcoma stage v7,True
11028,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6706,C6706,class,StageIvBoneSarcomaAjccV7,stage iv bone sarcoma ajcc v7,ajcc bone iv neoplastic process sarcoma stage v7,True
11029,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6703,C6703,class,StageIvbOsteosarcomaAjccV7,stage ivb osteosarcoma ajcc v7,ajcc ivb neoplastic osteogenic osteosarcoma process sarcoma stage v7,True
11030,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6708,C6708,class,StageIvbBoneSarcomaAjccV7,stage ivb bone sarcoma ajcc v7,ajcc bone ivb neoplastic process sarcoma stage v7,True
11031,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C87178,C87178,class,StageIBoneCancerAjccV7,stage i bone cancer ajcc v7,ajcc bone cancer neoplastic process stage v7,True
11032,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C87181,C87181,class,StageIiBoneCancerAjccV7,stage ii bone cancer ajcc v7,ajcc bone cancer ii neoplastic process stage v7,True
11033,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C87185,C87185,class,StageIvBoneCancerAjccV7,stage iv bone cancer ajcc v7,ajcc bone cancer iv neoplastic process stage v7,True
11034,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C87187,C87187,class,StageIvbBoneCancerAjccV7,stage ivb bone cancer ajcc v7,ajcc bone cancer ivb neoplastic process stage v7,True
11035,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67092,C67092,class,OvarianSerousAdenocarcinofibroma,ovarian serous adenocarcinofibroma,adenocarcinofibroma neoplastic ovarian process serous,True
11036,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6711,C6711,class,ChestWallSolitaryPlasmacytoma,chest wall solitary plasmacytoma,chest neoplastic plasmacytoma process solitary wall,True
11037,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6932,C6932,class,SolitaryPlasmacytoma,solitary plasmacytoma,neoplastic plasmacytoma process solitary,True
11038,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6712,C6712,class,ChestWallLymphoma,chest wall lymphoma,chest lymphoma neoplastic primary process wall,True
11039,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6713,C6713,class,ChestWallFibromatosis,chest wall fibromatosis,chest desmoid fibromatosis neoplasm neoplastic process tumor wall,True
11040,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6714,C6714,class,SternalChondromyxoidFibroma,sternal chondromyxoid fibroma,chondromyxoid fibroma neoplastic process sternal sternum,True
11041,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8416,C8416,class,BenignSternalNeoplasm,benign sternal neoplasm,benign neoplasm neoplastic process sternal sternum tumor,True
11042,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67156,C67156,class,OlfactoryNeurocytoma,olfactory neurocytoma,neoplastic neurocytoma olfactory process,True
11043,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6716,C6716,class,SternalLymphoma,sternal lymphoma,lymphoma neoplastic primary process sternal sternum,True
11044,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8408,C8408,class,MalignantSternalNeoplasm,malignant sternal neoplasm,malignant neoplasm neoplastic process sternal sternum tumor,True
11045,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67171,C67171,class,"NodularSclerosisClassicHodgkinLymphoma,CellularPhase","nodular sclerosis classic hodgkin lymphoma, cellular phase",cellular classic classical disease hodgkin lymphoma neoplastic nodular phase process sclerosis,True
11046,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6718,C6718,class,SternalIntraosseousSchwannoma,sternal intraosseous schwannoma,intraosseous neoplastic neurilemmoma process schwannoma sternal sternum,True
11047,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6719,C6719,class,ChestWallLipoma,chest wall lipoma,chest lipoma neoplastic process wall,True
11048,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8529,C8529,class,BenignChestWallNeoplasm,benign chest wall neoplasm,benign chest neoplasm neoplastic process tumor wall,True
11049,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6720,C6720,class,ChestWallParachordoma,chest wall parachordoma,chest neoplastic parachordoma process wall,True
11050,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6721,C6721,class,ChestWallPlexiformFibrohistiocyticTumor,chest wall plexiform fibrohistiocytic tumor,chest fibrohistiocytic neoplasm neoplastic plexiform process tumor wall,True
11051,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67214,C67214,class,PeripheralPrimitiveNeuroectodermalTumorOfTheKidney,peripheral primitive neuroectodermal tumor of the kidney,kidney malignant neoplastic neuroectodermal neuroepithelial peripheral primitive process tumor,True
11052,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6723,C6723,class,ChestWallHodgkinLymphoma,chest wall hodgkin lymphoma,chest disease hodgkin lymphoma neoplastic primary process wall,True
11053,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67235,C67235,class,OncogenicOsteomalacia,oncogenic osteomalacia,disease oncogenic osteomalacia syndrome,False
11054,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67236,C67236,class,Phosphaturia,phosphaturia,laboratory phosphaturia result test,False
11055,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6724,C6724,class,MalignantChestWallBoneNeoplasm,malignant chest wall bone neoplasm,bone chest malignant neoplasm neoplastic process tumor wall,True
11056,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6730,C6730,class,SternalNeoplasm,sternal neoplasm,neoplasm neoplastic process sternal sternum tumor,True
11057,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8628,C8628,class,StageIiEsophagealAdenocarcinomaAjccV7,stage ii esophageal adenocarcinoma ajcc v7,adenocarcinoma ajcc esophageal esophagus ii neoplastic oesophageal process stage v7,True
11058,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67369,C67369,class,MalignantPancreaticSomatostatinoma,malignant pancreatic somatostatinoma,carcinoma cell delta malignant neoplastic pancreatic process somatostatinoma,True
11059,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C95595,C95595,class,PancreaticSomatostatinoma,pancreatic somatostatinoma,neoplastic pancreatic process somatostatinoma,True
11060,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6741,C6741,class,CardiacLipoma,cardiac lipoma,cardiac heart lipoma neoplastic process,True
11061,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6742,C6742,class,EpicardialLipoma,epicardial lipoma,epicardial epicardium lipoma neoplastic process,True
11062,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8535,C8535,class,BenignEpicardialNeoplasm,benign epicardial neoplasm,benign epicardial epicardium neoplasm neoplastic process tumor,True
11063,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6743,C6743,class,PericardialLeiomyoma,pericardial leiomyoma,leiomyoma neoplastic pericardial pericardium process,True
11064,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6744,C6744,class,MaturePericardialTeratoma,mature pericardial teratoma,mature neoplastic pericardial pericardium process teratoma,True
11065,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6745,C6745,class,SuperiorVenaCavaLeiomyosarcoma,superior vena cava leiomyosarcoma,cava leiomyosarcoma neoplastic process superior vena,True
11066,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67453,C67453,class,PancreaticPolypeptideTumor,pancreatic polypeptide tumor,neoplasm neoplastic pancreatic polypeptide ppoma process tumor,True
11067,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67458,C67458,class,MalignantPancreaticGastrinoma,malignant pancreatic gastrinoma,carcinoma g-cell gastrinoma malignant neoplastic pancreatic process,True
11068,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C95596,C95596,class,PancreaticGastrinoma,pancreatic gastrinoma,gastrinoma neoplastic pancreatic process,True
